100
100.006
100.873
102.55
104.744
107.279
110.12
113.09
116.161
119.406
122.726
126.159
129.663
133.443
137.449
141.722
146.198
151.052
156.112
161.465
167.056
172.989
179.217
185.818
192.672
200.02
207.729
215.933
224.478
233.737
243.576
254.146
265.563
277.862
291.006
304.993
319.64
335.64
353.364
371.743
392.094
413.851
436.787
461.143
486.399
513.59
541.872
571.444
602.247
634.997
667.825
704.189
741.2
780.628
822.897
866.031
911.756
962.881
1016.34
1072.93
1135.09
1199.61
1270.71
1340.06
1421.2
1502.44
1590.66
1684.75
1784.8
1896.26
2012.91
2137.44
2281.22
2413.29
2574.82
2733.51
2923.41
3127.53
3349.17
3574.93
3827.43
4120.13
4421.62
4728.27
5072.6
5448.25
5875.32
6315.37
6780.05
7337.42
7908.39
8535.32
9080.28
9722.4
10459.1
11221.4
11988.1
13070.5
13918.2
15285.3
16595.1
18055
19704.4
21698.7
23914.1
26212.3
28465.3
31098.9
34478.9
37334.1
41177.9
43837.1
48120.5
51657.9
55761.8
60654.3
65424.1
70279.1
76674.7
84204.9
92981.6
103360
114656
127900
142250
158176
172078
185715
200965
221122
231745
252192
273753
300954
330786
357002
392215
437908
491563
555638
619501
705950
791130
890948
1.00543e+06
1.14009e+06
1.29622e+06
1.47795e+06
1.68526e+06
1.86298e+06
2.06044e+06
2.29201e+06
2.59391e+06
2.82522e+06
3.16767e+06
3.6228e+06
3.86081e+06
4.3187e+06
4.84278e+06
5.49706e+06
6.03036e+06
6.67826e+06
7.11638e+06
7.52391e+06
8.27417e+06
8.54562e+06
9.62376e+06
1.04795e+07
1.10893e+07
1.20158e+07
1.34464e+07
1.5411e+07
1.66824e+07
1.89537e+07
2.06158e+07
2.16787e+07
2.32823e+07
2.40584e+07
2.6751e+07
2.83614e+07
